token	goto456_general	hit	baidu	scu	source_count	scope_v1_included	category	note
彼时	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
彼此	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
往	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
往往	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
待	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
待到	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
很	1	0	0	1	2	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
很多	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
很少	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
後来	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
後面	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
得	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
得了	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
得出	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
得到	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
得天独厚	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
得起	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
心里	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
必定	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
必将	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
必然	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
必要	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
必须	0	0	1	1	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
快要	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
忽地	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
忽然	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
怎	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
怎么	1	1	1	1	4	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
怎么办	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
怎么样	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
怎奈	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
怎样	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
怎麽	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
急匆匆	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
怪不得	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
总之	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
总是	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
总的来看	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
总的来说	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
总的说来	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
总结	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
总而言之	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
恍然	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
恐怕	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
恰似	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
恰好	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
恰如	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
恰巧	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
恰恰	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
恰恰相反	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
恰逢	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
您	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
您们	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
您是	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
惟其	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
惯常	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
意思	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
愤然	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
愿意	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
慢说	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
成为	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
成年累月	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
成心	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
我	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
我们	1	1	1	1	4	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
我是	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
我的	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
或	1	1	1	1	4	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
或则	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
或多或少	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
或是	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
或曰	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
或者	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
或许	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
战斗	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
截然	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
截至	1	0	0	1	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
所	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
所以	1	1	1	1	4	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
所在	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
所幸	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
所有	1	0	1	0	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
所谓	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
才	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
才能	1	0	0	1	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
扑通	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
打	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
打从	1	0	0	1	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
打开天窗说亮话	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
扩大	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
把	1	1	1	1	4	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
抑或	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
抽冷子	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
拦腰	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
拿	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
按	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
按时	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
按期	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
按照	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
按理	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
按说	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
挨个	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
挨家挨户	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
挨次	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
挨着	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
挨门挨户	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
挨门逐户	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
换句话说	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
换言之	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
据	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
据实	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
据悉	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
据我所知	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
据此	1	0	0	1	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
据称	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
据说	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
掌握	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
接下来	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
接着	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
接著	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
接连不断	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
故	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
故意	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
故此	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
故而	1	0	0	1	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
敞开儿	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
敢于	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
敢情	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
数/	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
整个	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
断然	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
方便	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
方才	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
方能	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
方面	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
旁人	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
无	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
无宁	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
无法	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
无论	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
既	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
既往	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
既是	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
既然	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
日复一日	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
日渐	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
日益	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
日臻	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
日见	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
时候	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
昂然	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
明显	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
明确	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
是	1	1	1	0	3	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
是不是	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
是以	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
是否	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
是的	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
显然	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
显著	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
普通	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
普遍	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
暗中	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
暗地里	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
暗自	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
更为	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
更加	0	0	1	1	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
更进一步	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
曾	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
曾经	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
替	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
替代	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
最	1	0	0	0	1	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
最后	0	0	1	1	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
最大	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
最好	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
最後	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
最近	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
最高	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
有	1	1	1	0	3	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
有些	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
有关	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
有利	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
有力	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
有及	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
有所	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
有效	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
有时	1	0	1	0	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
有点	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
有的	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
有的是	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
有着	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
有著	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
望	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
朝	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
朝着	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
末##末	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
本	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
本人	1	0	0	1	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
本地	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
本着	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
本身	1	0	0	1	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
权时	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
来	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
来不及	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
来得及	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
来看	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
来着	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
来自	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
来讲	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
来说	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
极为	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
极了	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
极其	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
极力	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
极大	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
极度	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
极端	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
构成	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
果然	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
果真	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
某	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
某个	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
某些	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
某某	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
根据	1	1	1	1	4	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
根本	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
格外	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
次第	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
